,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,Weapon,HpDamage,HpDamageTaken,ArmorDamage,ArmorDamageTaken,HitGroup,RoundNum,MatchId,MapName
60,31714,28.771653543307085,7.65611980440451e+16,electronic,NAVI,T,-318.7816162109375,-2032.737548828125,-174.20419311523438,456.0,Jungle Plant,153.28125,7.4981689453125,76561198146207066,Boombl4,NAVI,T,-1210.8887939453125,-1052.7305908203125,-167.96875,55,Snipers Palace Peek,141.7181396484375,0.4119873046875,Molotov,1,1,0,0,Generic,3,furia-vs-natus-vincere-m3-mirage,de_mirage
61,31740,28.976377952755904,7.65611980440451e+16,electronic,NAVI,T,-318.7816162109375,-2032.737548828125,-174.20419311523438,456.0,Jungle Plant,145.6842041015625,6.240234375,76561198146207066,Boombl4,NAVI,T,-1195.2022705078125,-1030.6378173828125,-167.96875,55,Snipers Palace Peek,131.7974853515625,1.4337158203125,Molotov,1,1,0,0,Generic,3,furia-vs-natus-vincere-m3-mirage,de_mirage
62,37350,73.14960629921259,,,,,,,,,,,,76561198121220486,Perfecto,NAVI,T,-1646.7088623046875,-1215.7808837890625,-257.47869873046875,388,Bedroom,34.7222900390625,351.8865966796875,C4,7,7,3,3,Generic,3,furia-vs-natus-vincere-m3-mirage,de_mirage
63,37350,73.14960629921259,,,,,,,,,,,,76561198044045107,electronic,NAVI,T,-2023.56787109375,-1955.5418701171875,-279.3005065917969,390,BarnRoof,91.91162109375,6.0479736328125,C4,3,3,1,1,Generic,3,furia-vs-natus-vincere-m3-mirage,de_mirage
64,41422,6.866141732283465,7.656119812122048e+16,Perfecto,NAVI,T,609.0597534179688,582.7896118164062,-126.10154724121094,2017.0,T Spawn towards Apps,182.8509521484375,2.4609375,76561198043769572,arT,FURIA,CT,-1192.2449951171875,-644.1360473632812,-167.96875,54,Snipers Nest,13.831787109375,359.93408203125,Smoke Grenade,1,1,0,0,Generic,4,furia-vs-natus-vincere-m3-mirage,de_mirage
65,41628,8.488188976377952,7.656119804376957e+16,arT,FURIA,CT,-1152.592041015625,-720.462646484375,-167.96875,285.0,Snipers Nest,19.2425537109375,0.19775390625,76561198034202275,s1mple,NAVI,T,414.00482177734375,-168.1188201904297,-167.96875,29,Top Mid Left Side,199.8358154296875,0.5218505859375,M4A1,22,22,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
66,41684,8.929133858267717,7.656119803420227e+16,s1mple,NAVI,T,415.54901123046875,-172.38345336914062,-167.6854705810547,29.0,Top Mid Left Side,199.654541015625,0.0384521484375,76561198043769572,arT,FURIA,CT,-1144.602783203125,-760.554931640625,-167.96875,285,Snipers Nest,38.1829833984375,3.8232421875,AWP,33,33,0,0,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
67,43397,22.41732283464567,7.656119814620707e+16,Boombl4,NAVI,T,-752.970947265625,-36.22246170043945,-161.40122985839844,35.0,Deep Catwalk,138.3453369140625,11.480712890625,76561198164970560,yuurih,FURIA,CT,-908.037353515625,99.98210144042969,-169.95611572265625,1848,CT Deep Catwalk Mid peek,147.7496337890625,357.967529296875,AK-47,27,27,4,4,RightArm,4,furia-vs-natus-vincere-m3-mirage,de_mirage
68,43410,22.519685039370078,7.656119814620707e+16,Boombl4,NAVI,T,-748.4568481445312,-29.700706481933594,-160.324462890625,1459.0,Catwalk T Aparments Peek,138.570556640625,11.57958984375,76561198164970560,yuurih,FURIA,CT,-908.0525512695312,100.11017608642578,-170.0322265625,61,CT Deep Catwalk Mid peek,147.7496337890625,357.967529296875,AK-47,27,27,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
69,43448,22.818897637795274,7.656119814620707e+16,Boombl4,NAVI,T,-745.3927612304688,-8.050823211669922,-143.96875,1459.0,Catwalk T Aparments Peek,145.458984375,15.53466796875,76561198164970560,yuurih,FURIA,CT,-910.3309326171875,99.62908172607422,-169.81234741210938,1848,CT Deep Catwalk Mid peek,145.3875732421875,357.088623046875,AK-47,27,27,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
70,43461,22.921259842519685,7.656119814620707e+16,Boombl4,NAVI,T,-746.1040649414062,-0.6622734069824219,-143.96875,1459.0,Catwalk T Aparments Peek,147.15087890625,17.764892578125,76561198164970560,yuurih,FURIA,CT,-911.7457275390625,99.54914093017578,-169.77345275878906,1848,CT Deep Catwalk Mid peek,138.7298583984375,357.36328125,AK-47,27,19,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
71,43468,22.976377952755904,7.656119799637018e+16,VINI,FURIA,CT,-932.8904418945312,108.98153686523438,-116.47462463378906,88.0,CT Catwalk,332.017822265625,19.2041015625,76561198146207066,Boombl4,NAVI,T,-746.5557250976562,3.292442560195923,-143.96875,1447,Catwalk T Aparments Peek,149.9249267578125,18.0230712890625,M4A1,24,24,0,0,RightLeg,4,furia-vs-natus-vincere-m3-mirage,de_mirage
72,43499,23.22047244094488,7.656119814620707e+16,Boombl4,NAVI,T,-745.4376831054688,6.288952827453613,-143.96875,1447.0,Catwalk T Aparments Peek,155.9893798828125,7.55859375,76561197996370184,VINI,FURIA,CT,-936.0223999023438,107.4087905883789,-148.26173400878906,88,CT Catwalk,331.248779296875,15.5511474609375,AK-47,27,27,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
73,43507,23.283464566929133,7.656119799637018e+16,VINI,FURIA,CT,-937.3759155273438,106.01529693603516,-164.08204650878906,88.0,CT Catwalk,331.9189453125,10.4754638671875,76561198146207066,Boombl4,NAVI,T,-745.91552734375,5.16254997253418,-143.96875,1447,Catwalk T Aparments Peek,151.3970947265625,9.2779541015625,M4A1,24,24,0,0,LeftLeg,4,furia-vs-natus-vincere-m3-mirage,de_mirage
74,43519,23.37795275590551,7.656119799637018e+16,VINI,FURIA,CT,-937.533935546875,106.43559265136719,-169.63323974609375,88.0,CT Catwalk,330.699462890625,1.395263671875,76561198146207066,Boombl4,NAVI,T,-744.657958984375,7.204230308532715,-143.96875,1447,Catwalk T Aparments Peek,155.6048583984375,17.764892578125,M4A1,22,22,4,4,Chest,4,furia-vs-natus-vincere-m3-mirage,de_mirage
75,43524,23.41732283464567,7.656119814620707e+16,Boombl4,NAVI,T,-745.09521484375,6.236650466918945,-143.96875,1447.0,Catwalk T Aparments Peek,155.3851318359375,18.720703125,76561197996370184,VINI,FURIA,CT,-936.4461669921875,108.40674591064453,-169.69537353515625,88,CT Catwalk,330.53466796875,359.351806640625,AK-47,142,73,0,0,Head,4,furia-vs-natus-vincere-m3-mirage,de_mirage
76,45103,35.8503937007874,7.65611980440451e+16,electronic,NAVI,T,-167.95770263671875,-1609.0068359375,-167.96875,4.0,A Site,306.67236328125,346.3055419921875,76561198058500492,KSCERATO,FURIA,CT,136.2337646484375,-2009.2484130859375,-37.96875,65,Under balcony,98.5638427734375,53.470458984375,AK-47,109,100,15,15,Head,4,furia-vs-natus-vincere-m3-mirage,de_mirage
77,46060,43.38582677165354,7.656119824660747e+16,b1t,NAVI,T,-942.5416870117188,-1498.0556640625,-167.96875,38.0,Deep Jungle,135.17578125,0.966796875,76561198064058958,junior,FURIA,CT,-1309.955322265625,-1140.6475830078125,-167.96875,528,Snipers Palace Peek,320.723876953125,0.3131103515625,Galil AR,22,22,0,0,LeftLeg,4,furia-vs-natus-vincere-m3-mirage,de_mirage
78,46072,43.48031496062992,7.656119824660747e+16,b1t,NAVI,T,-948.076171875,-1502.295654296875,-167.96875,38.0,Deep Jungle,134.2694091796875,0.8074951171875,76561198064058958,junior,FURIA,CT,-1311.701416015625,-1141.898193359375,-167.96875,528,Snipers Palace Peek,312.4786376953125,1.417236328125,Galil AR,117,78,0,0,Head,4,furia-vs-natus-vincere-m3-mirage,de_mirage
79,49199,68.10236220472441,7.656119804376957e+16,arT,FURIA,CT,-763.5835571289062,-39.142860412597656,-163.93267822265625,35.0,Deep Catwalk,182.8564453125,0.98876953125,76561198034202275,s1mple,NAVI,T,-1103.949462890625,-57.311683654785156,-167.96875,126,Ladder Room Catwalk Side,2.3126220703125,356.4019775390625,M4A1,91,78,19,19,Head,4,furia-vs-natus-vincere-m3-mirage,de_mirage
80,50852,81.11811023622047,7.65611980440451e+16,electronic,NAVI,T,-676.2022705078125,-879.8352661132812,-244.05882263183594,134.0,Bottom Connector,111.9012451171875,353.8092041015625,76561198043769572,arT,FURIA,CT,-909.6780395507812,-298.6762390136719,-167.96875,99,Deep Catwalk,283.721923828125,6.536865234375,AK-47,140,66,0,0,Head,4,furia-vs-natus-vincere-m3-mirage,de_mirage
81,65103,87.00787401574803,7.656119816497056e+16,yuurih,FURIA,CT,-498.2851867675781,-1393.36669921875,-114.06954193115234,2504.0,Bottom Stairs,141.87744140625,7.8057861328125,76561198246607476,b1t,NAVI,T,-774.2178344726562,-1198.7528076171875,-120.17536926269531,1308,Connector behind box,323.0584716796875,358.9727783203125,M4A4,24,24,0,0,LeftLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
82,65115,87.10236220472441,7.656119816497056e+16,yuurih,FURIA,CT,-504.0905456542969,-1400.690673828125,-108.21011352539062,2504.0,Bottom Stairs,144.4097900390625,11.217041015625,76561198246607476,b1t,NAVI,T,-778.15625,-1196.400634765625,-120.17536926269531,1303,Connector behind box,325.1788330078125,0.560302734375,M4A4,24,24,0,0,RightLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
83,65138,87.28346456692914,7.656119816497056e+16,yuurih,FURIA,CT,-505.5492858886719,-1402.174072265625,-107.02333068847656,2504.0,Bottom Stairs,143.6956787109375,8.4649658203125,76561198246607476,b1t,NAVI,T,-779.6231689453125,-1194.57421875,-120.17536926269531,1303,Connector behind box,321.6192626953125,359.5660400390625,M4A4,22,22,4,4,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
84,65143,87.32283464566929,7.656119824660747e+16,b1t,NAVI,T,-779.4841918945312,-1194.4024658203125,-120.17536926269531,1303.0,Connector behind box,320.11962890625,359.3133544921875,76561198164970560,yuurih,FURIA,CT,-504.6984558105469,-1400.999755859375,-107.9627685546875,2504,Bottom Stairs,143.3660888671875,8.2452392578125,Galil AR,22,22,3,3,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
85,65161,87.46456692913385,7.656119816497056e+16,yuurih,FURIA,CT,-501.6788024902344,-1396.9005126953125,-111.2423095703125,2504.0,Bottom Stairs,143.8604736328125,6.7620849609375,76561198246607476,b1t,NAVI,T,-778.376220703125,-1193.0653076171875,-120.17536926269531,1303,Connector behind box,322.0257568359375,0.6536865234375,M4A4,90,30,19,19,Head,5,furia-vs-natus-vincere-m3-mirage,de_mirage
86,65250,88.16535433070867,7.656119814620707e+16,Boombl4,NAVI,T,-741.0240478515625,-1167.6217041015625,-167.96875,631.0,Right Side Connector,318.14208984375,359.71435546875,76561198164970560,yuurih,FURIA,CT,-498.2073669433594,-1362.239990234375,-138.97181701660156,2504,Bottom Stairs,143.2012939453125,10.008544921875,AK-47,7,7,0,0,RightLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
87,65289,88.4724409448819,7.656119814620707e+16,Boombl4,NAVI,T,-745.353515625,-1212.9549560546875,-167.96875,406.0,Connector behind box,330.49072265625,359.6209716796875,76561198164970560,yuurih,FURIA,CT,-498.1300354003906,-1342.2244873046875,-154.98486328125,696,Bottom Stairs,157.994384765625,3.7353515625,AK-47,27,27,4,4,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
88,65301,88.56692913385827,7.656119814620707e+16,Boombl4,NAVI,T,-747.7905883789062,-1219.358154296875,-167.96875,406.0,Connector behind box,332.05078125,1.2744140625,76561198164970560,yuurih,FURIA,CT,-496.52105712890625,-1337.352294921875,-158.88278198242188,696,Bottom Stairs,153.7042236328125,3.021240234375,AK-47,27,27,4,4,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
89,65314,88.66929133858268,7.656119814620707e+16,Boombl4,NAVI,T,-750.9197998046875,-1226.03076171875,-167.96875,406.0,Connector behind box,335.115966796875,3.922119140625,76561198164970560,yuurih,FURIA,CT,-496.0006103515625,-1332.125732421875,-159.96875,696,Bottom Stairs,153.8690185546875,3.18603515625,AK-47,27,17,4,4,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
90,65460,89.81889763779527,7.656119799637018e+16,VINI,FURIA,CT,-1008.4513549804688,-1526.96875,-165.02099609375,167.0,Deep Jungle,38.60595703125,0.582275390625,76561198146207066,Boombl4,NAVI,T,-697.4940795898438,-1289.779541015625,-159.01971435546875,104,Top Connector,274.6636962890625,358.692626953125,AUG,24,24,1,1,Unknown,5,furia-vs-natus-vincere-m3-mirage,de_mirage
91,65473,89.92125984251969,7.656119799637018e+16,VINI,FURIA,CT,-1008.4513549804688,-1526.96875,-165.02099609375,167.0,Deep Jungle,36.2164306640625,0.7196044921875,76561198146207066,Boombl4,NAVI,T,-704.0052490234375,-1309.505615234375,-135.3308563232422,6,Bottom Stairs,231.5643310546875,0.98876953125,AUG,31,31,1,1,Stomach,5,furia-vs-natus-vincere-m3-mirage,de_mirage
92,65486,90.02362204724409,7.656119799637018e+16,VINI,FURIA,CT,-1008.4513549804688,-1526.96875,-165.02099609375,167.0,Deep Jungle,34.3597412109375,0.955810546875,76561198146207066,Boombl4,NAVI,T,-721.3296508789062,-1320.9609375,-119.89401245117188,6,Bottom Stairs,209.0753173828125,5.2294921875,AUG,20,20,0,0,LeftLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
93,65512,90.22834645669292,7.656119799637018e+16,VINI,FURIA,CT,-1008.4513549804688,-1526.96875,-165.02099609375,167.0,Deep Jungle,35.518798828125,358.8629150390625,76561198146207066,Boombl4,NAVI,T,-762.830810546875,-1332.3751220703125,-104.77626037597656,6,Bottom Stairs,240.1776123046875,7.239990234375,AUG,20,20,0,0,LeftLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
94,65576,90.73228346456693,7.656119799637018e+16,VINI,FURIA,CT,-1029.2197265625,-1501.6318359375,-165.70240783691406,167.0,Deep Jungle,45.2252197265625,10.272216796875,76561198146207066,Boombl4,NAVI,T,-823.0624389648438,-1313.0863037109375,-167.96875,6,Bottom Stairs,225.3131103515625,4.6527099609375,AUG,20,5,0,0,RightLeg,5,furia-vs-natus-vincere-m3-mirage,de_mirage
95,65578,90.74803149606299,7.656119803420227e+16,s1mple,NAVI,T,-598.6339111328125,-344.09515380859375,-167.96875,1467.0,Catwalk Connector Peek,264.35302734375,0.208740234375,76561198044045107,electronic,NAVI,T,-1113.9859619140625,-683.1242065429688,-134.96875,1089,Snipers Nest,242.611083984375,8.756103515625,Molotov,2,2,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
96,65603,90.94488188976378,7.656119803420227e+16,s1mple,NAVI,T,-598.9486083984375,-344.0639953613281,-167.96875,1467.0,Catwalk Connector Peek,264.3475341796875,0.2197265625,76561198044045107,electronic,NAVI,T,-1136.810791015625,-693.338134765625,-140.095703125,54,Snipers Nest,243.91845703125,8.6627197265625,Molotov,2,2,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
97,65629,91.14960629921259,7.656119803420227e+16,s1mple,NAVI,T,-600.7742309570312,-344.0005187988281,-167.96875,1467.0,Catwalk Connector Peek,264.627685546875,0.823974609375,76561198044045107,electronic,NAVI,T,-1138.3427734375,-718.376220703125,-167.96875,285,Snipers Nest,256.212158203125,6.822509765625,Molotov,2,2,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
98,65654,91.34645669291339,7.656119803420227e+16,s1mple,NAVI,T,-614.1777954101562,-348.07037353515625,-164.33120727539062,1467.0,Catwalk Connector Peek,264.96826171875,0.889892578125,76561198044045107,electronic,NAVI,T,-1136.112548828125,-752.327392578125,-167.96875,285,Snipers Nest,218.8916015625,3.5760498046875,Molotov,3,3,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
99,65680,91.55118110236221,7.656119803420227e+16,s1mple,NAVI,T,-641.898193359375,-362.32220458984375,-161.1261749267578,1467.0,Catwalk Connector Peek,265.78125,1.16455078125,76561198044045107,electronic,NAVI,T,-1129.3187255859375,-792.1162719726562,-167.96875,285,Snipers Nest,236.0247802734375,3.240966796875,Molotov,3,3,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
100,65706,91.75590551181102,7.656119803420227e+16,s1mple,NAVI,T,-676.9263916015625,-372.867919921875,-166.39903259277344,304.0,Catwalk Connector Peek,275.09765625,1.7083740234375,76561198044045107,electronic,NAVI,T,-1130.96533203125,-835.0597534179688,-167.96875,285,Snipers Nest,263.375244140625,1.351318359375,Molotov,3,3,0,0,Generic,5,furia-vs-natus-vincere-m3-mirage,de_mirage
101,65930,93.51968503937007,7.65611980440451e+16,electronic,NAVI,T,-1292.1524658203125,-1126.36767578125,-167.96875,55.0,Snipers Palace Peek,299.915771484375,359.75830078125,76561197996370184,VINI,FURIA,CT,-1120.7120361328125,-1456.2347412109375,-164.3029022216797,167,Deep Jungle,117.9437255859375,0.780029296875,AK-47,27,27,3,3,RightArm,5,furia-vs-natus-vincere-m3-mirage,de_mirage
102,65943,93.62204724409449,7.65611980440451e+16,electronic,NAVI,T,-1296.943115234375,-1129.9395751953125,-167.96875,55.0,Snipers Palace Peek,299.5751953125,1.6424560546875,76561197996370184,VINI,FURIA,CT,-1122.7469482421875,-1455.4617919921875,-164.44480895996094,167,Deep Jungle,117.191162109375,0.538330078125,AK-47,27,27,3,3,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
103,65956,93.7244094488189,7.65611980440451e+16,electronic,NAVI,T,-1300.7662353515625,-1132.5174560546875,-167.96875,528.0,Snipers Palace Peek,299.5751953125,4.2572021484375,76561197996370184,VINI,FURIA,CT,-1121.9710693359375,-1455.7275390625,-164.3947296142578,167,Deep Jungle,115.894775390625,1.439208984375,AK-47,27,27,3,3,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
104,65968,93.81889763779527,7.65611980440451e+16,electronic,NAVI,T,-1300.4732666015625,-1132.3748779296875,-167.96875,528.0,Snipers Palace Peek,298.5589599609375,5.7568359375,76561197996370184,VINI,FURIA,CT,-1120.8060302734375,-1456.1182861328125,-164.3229217529297,167,Deep Jungle,118.2843017578125,4.0155029296875,AK-47,141,19,0,0,Head,5,furia-vs-natus-vincere-m3-mirage,de_mirage
105,66064,94.5748031496063,7.65611980585005e+16,KSCERATO,FURIA,CT,-2032.257568359375,679.0531616210938,-45.731082916259766,48.0,Left Side Platform,26.4111328125,1.8182373046875,76561198121220486,Perfecto,NAVI,T,-1761.76611328125,823.6995849609375,-47.96875,20,CT Side Apps,202.7911376953125,9.2230224609375,MP9,57,57,19,19,Head,5,furia-vs-natus-vincere-m3-mirage,de_mirage
106,66091,94.78740157480316,7.65611980585005e+16,KSCERATO,FURIA,CT,-2020.5927734375,654.846923828125,-43.96875,48.0,Left Side Platform,31.4154052734375,3.2354736328125,76561198121220486,Perfecto,NAVI,T,-1765.424560546875,818.5201416015625,-47.96875,20,CT Side Apps,202.3956298828125,7.3333740234375,MP9,14,14,4,4,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
107,66092,94.79527559055119,7.656119812122048e+16,Perfecto,NAVI,T,-1765.630615234375,818.30224609375,-47.96875,20.0,CT Side Apps,206.4825439453125,5.4217529296875,76561198058500492,KSCERATO,FURIA,CT,-2020.720703125,655.05712890625,-43.96875,48,Left Side Platform,31.70654296875,3.5870361328125,AK-47,34,34,5,5,Stomach,5,furia-vs-natus-vincere-m3-mirage,de_mirage
108,66100,94.85826771653544,7.65611980585005e+16,KSCERATO,FURIA,CT,-2022.7525634765625,658.361328125,-43.96875,48.0,Left Side Platform,31.88232421875,4.5867919921875,76561198121220486,Perfecto,NAVI,T,-1766.0255126953125,816.504638671875,-47.96875,20,CT Side Apps,218.1005859375,1.658935546875,MP9,57,29,19,19,Head,5,furia-vs-natus-vincere-m3-mirage,de_mirage
109,66374,97.01574803149606,7.656119804376957e+16,arT,FURIA,CT,-1311.0179443359375,-971.9332275390625,-167.96875,130.0,Murder Hole,295.3289794921875,0.296630859375,76561198044045107,electronic,NAVI,T,-1155.383544921875,-1330.0264892578125,-174.3754119873047,131,Deep Jungle,115.7025146484375,0.9173583984375,USP-S,16,16,8,8,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
110,66396,97.18897637795276,7.656119804376957e+16,arT,FURIA,CT,-1300.9969482421875,-967.597412109375,-167.96875,130.0,Murder Hole,292.3626708984375,2.603759765625,76561198044045107,electronic,NAVI,T,-1154.854248046875,-1330.1328125,-174.38031005859375,131,Deep Jungle,111.005859375,0.76904296875,USP-S,16,16,8,8,RightArm,5,furia-vs-natus-vincere-m3-mirage,de_mirage
111,66407,97.2755905511811,7.65611980440451e+16,electronic,NAVI,T,-1152.66259765625,-1329.2906494140625,-174.36392211914062,131.0,Deep Jungle,112.4560546875,0.384521484375,76561198043769572,arT,FURIA,CT,-1289.735107421875,-962.8895263671875,-167.96875,130,Murder Hole,290.511474609375,5.1800537109375,AK-47,27,27,3,3,RightArm,5,furia-vs-natus-vincere-m3-mirage,de_mirage
112,66420,97.37795275590551,7.65611980440451e+16,electronic,NAVI,T,-1150.7628173828125,-1328.482177734375,-174.257080078125,131.0,Deep Jungle,112.1649169921875,0.4339599609375,76561198043769572,arT,FURIA,CT,-1282.2718505859375,-959.958984375,-167.96875,130,Murder Hole,288.995361328125,5.9051513671875,AK-47,27,27,3,3,RightArm,5,furia-vs-natus-vincere-m3-mirage,de_mirage
113,66420,97.37795275590551,7.656119804376957e+16,arT,FURIA,CT,-1282.2718505859375,-959.958984375,-167.96875,130.0,Murder Hole,288.995361328125,5.9051513671875,76561198044045107,electronic,NAVI,T,-1150.7628173828125,-1328.482177734375,-174.257080078125,131,Deep Jungle,112.1649169921875,0.4339599609375,USP-S,20,20,10,10,Stomach,5,furia-vs-natus-vincere-m3-mirage,de_mirage
114,66433,97.48031496062993,7.65611980440451e+16,electronic,NAVI,T,-1150.2730712890625,-1328.2684326171875,-174.1967010498047,131.0,Deep Jungle,109.84130859375,2.1258544921875,76561198043769572,arT,FURIA,CT,-1276.7947998046875,-957.9749145507812,-167.96875,130,Murder Hole,286.885986328125,5.9710693359375,AK-47,141,46,0,0,Head,5,furia-vs-natus-vincere-m3-mirage,de_mirage
115,67422,105.26771653543307,7.656119806405896e+16,junior,FURIA,CT,-653.0819702148438,-2468.947021484375,-167.97071838378906,235.0,Ticketbooth ,70.4827880859375,3.8177490234375,76561198044045107,electronic,NAVI,T,-497.9513244628906,-2014.0513916015625,-179.96875,703,A Site Exposed to Stairs Connector Cat,104.425048828125,6.6302490234375,AWP,111,33,1,1,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
116,67912,109.1259842519685,7.656119806405896e+16,junior,FURIA,CT,-693.1104736328125,-2182.23974609375,-179.96875,451.0,Triple Box,348.6016845703125,348.4423828125,76561198034202275,s1mple,NAVI,T,-661.0999145507812,-2194.53955078125,-175.9490203857422,451,Triple Box,136.6534423828125,19.2425537109375,AWP,112,100,1,1,Chest,5,furia-vs-natus-vincere-m3-mirage,de_mirage
117,74359,25.566929133858267,7.656119824660747e+16,b1t,NAVI,T,-826.0182495117188,-788.9911499023438,-221.96875,1391.0,Middle Bench,88.7750244140625,356.81396484375,76561197996370184,VINI,FURIA,CT,-807.9347534179688,63.18655014038086,-165.97390747070312,181,Catwalk T Aparments Peek,277.1685791015625,0.5328369140625,AK-47,26,26,3,3,Chest,6,furia-vs-natus-vincere-m3-mirage,de_mirage
118,74372,25.669291338582678,7.656119824660747e+16,b1t,NAVI,T,-826.0182495117188,-788.9911499023438,-221.96875,1391.0,Middle Bench,88.83544921875,356.7535400390625,76561197996370184,VINI,FURIA,CT,-809.0250854492188,58.6241569519043,-165.97390747070312,181,Catwalk T Aparments Peek,277.22900390625,0.8953857421875,AK-47,26,26,3,3,Chest,6,furia-vs-natus-vincere-m3-mirage,de_mirage
119,74397,25.866141732283463,7.656119824660747e+16,b1t,NAVI,T,-826.0182495117188,-788.9911499023438,-221.96875,1391.0,Middle Bench,89.3353271484375,359.066162109375,76561197996370184,VINI,FURIA,CT,-811.4993896484375,67.15621185302734,-165.97390747070312,181,Catwalk T Aparments Peek,269.82421875,3.5980224609375,AK-47,4,4,0,0,Chest,6,furia-vs-natus-vincere-m3-mirage,de_mirage
