,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Damage Diff Per 30,KD Diff Per 30,Kills Per 30,Deaths Per 30,Damage Dealt Per 30,Damage Taken Per 30
8494,Top Mid Boxes Right Side Peek,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8495,Top Mid Boxes Right Side Peek,KRIMZ,0,0,0,0,0,0,T,55,0.0,0.0,0.0,0.0,0.0,0.0
8496,Snipers Palace Peek,KRIMZ,0,0,0,0,67,-67,CT,57,-35.26315789473684,0.0,0.0,0.0,0.0,35.26315789473684
8497,Snipers Palace Peek,KRIMZ,1,0,1,100,0,100,T,55,54.54545454545455,0.5454545454545454,0.5454545454545454,0.0,54.54545454545455,0.0
8498,Firebox,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8499,Firebox,KRIMZ,0,1,-1,9,28,-19,T,55,-10.363636363636363,-0.5454545454545454,0.0,0.5454545454545454,4.909090909090909,15.272727272727272
8500,Right Side Snipers Nest,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8501,Right Side Snipers Nest,KRIMZ,0,0,0,0,0,0,T,55,0.0,0.0,0.0,0.0,0.0,0.0
8502,Close Right Market Window,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8503,Close Right Market Window,KRIMZ,0,0,0,0,0,0,T,55,0.0,0.0,0.0,0.0,0.0,0.0
8504,Deep T Spawn T Ramp,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8505,Deep T Spawn T Ramp,KRIMZ,0,0,0,0,0,0,T,55,0.0,0.0,0.0,0.0,0.0,0.0
8506,Bottom Mid Boosting Snipers,KRIMZ,0,0,0,0,0,0,CT,57,0.0,0.0,0.0,0.0,0.0,0.0
8507,Bottom Mid Boosting Snipers,KRIMZ,0,0,0,0,0,0,T,55,0.0,0.0,0.0,0.0,0.0,0.0
8508,Deep T Apps,dexter,5,7,-2,663,708,-45,CT,102,-13.235294117647058,-0.5882352941176471,1.4705882352941175,2.058823529411765,195.0,208.23529411764707
8509,Deep T Apps,dexter,0,1,-1,57,145,-88,T,84,-31.42857142857143,-0.3571428571428571,0.0,0.3571428571428571,20.357142857142858,51.78571428571429
8510,Default A,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8511,Default A,dexter,0,1,-1,264,132,132,T,84,47.14285714285714,-0.3571428571428571,0.0,0.3571428571428571,94.28571428571428,47.14285714285714
8512,A Site Exposed to Stairs Connector Cat,dexter,0,1,-1,0,75,-75,CT,102,-22.058823529411768,-0.29411764705882354,0.0,0.29411764705882354,0.0,22.058823529411768
8513,A Site Exposed to Stairs Connector Cat,dexter,1,5,-4,136,343,-207,T,84,-73.92857142857143,-1.4285714285714284,0.3571428571428571,1.7857142857142856,48.57142857142857,122.49999999999999
8514,CT Side Apps,dexter,5,3,2,594,356,238,CT,102,70.0,0.5882352941176471,1.4705882352941175,0.8823529411764706,174.70588235294116,104.70588235294117
8515,CT Side Apps,dexter,1,0,1,21,23,-2,T,84,-0.7142857142857142,0.3571428571428571,0.3571428571428571,0.0,7.5,8.214285714285715
8516,Top Balcony,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8517,Top Balcony,dexter,1,2,-1,74,266,-192,T,84,-68.57142857142857,-0.3571428571428571,0.3571428571428571,0.7142857142857142,26.428571428571427,95.0
8518,A Site,dexter,0,1,-1,9,8,1,CT,102,0.29411764705882354,-0.29411764705882354,0.0,0.29411764705882354,2.647058823529412,2.3529411764705883
8519,A Site,dexter,0,1,-1,0,100,-100,T,84,-35.714285714285715,-0.3571428571428571,0.0,0.3571428571428571,0.0,35.714285714285715
8520,Mid Close Connector,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8521,Mid Close Connector,dexter,1,4,-3,171,339,-168,T,84,-60.0,-1.0714285714285714,0.3571428571428571,1.4285714285714284,61.07142857142857,121.07142857142857
8522,Deep Catwalk,dexter,2,1,1,269,114,155,CT,102,45.588235294117645,0.29411764705882354,0.5882352941176471,0.29411764705882354,79.11764705882352,33.529411764705884
8523,Deep Catwalk,dexter,0,3,-3,0,318,-318,T,84,-113.57142857142857,-1.0714285714285714,0.0,1.0714285714285714,0.0,113.57142857142857
8524,Apartments Right CT Corner,dexter,3,3,0,441,300,141,CT,102,41.470588235294116,0.0,0.8823529411764706,0.8823529411764706,129.70588235294116,88.23529411764707
8525,Apartments Right CT Corner,dexter,1,2,-1,100,155,-55,T,84,-19.642857142857142,-0.3571428571428571,0.3571428571428571,0.7142857142857142,35.714285714285715,55.35714285714286
8526,Bottom Stairs,dexter,1,0,1,72,86,-14,CT,102,-4.11764705882353,0.29411764705882354,0.29411764705882354,0.0,21.176470588235297,25.294117647058822
8527,Bottom Stairs,dexter,2,2,0,197,268,-71,T,84,-25.357142857142858,0.0,0.7142857142857142,0.7142857142857142,70.35714285714286,95.71428571428572
8528,Back Left B Site From T's' Perspective,dexter,1,1,0,135,100,35,CT,102,10.294117647058824,0.0,0.29411764705882354,0.29411764705882354,39.705882352941174,29.41176470588235
8529,Back Left B Site From T's' Perspective,dexter,0,1,-1,0,100,-100,T,84,-35.714285714285715,-0.3571428571428571,0.0,0.3571428571428571,0.0,35.714285714285715
8530,CT Catwalk,dexter,1,1,0,120,141,-21,CT,102,-6.1764705882352935,0.0,0.29411764705882354,0.29411764705882354,35.294117647058826,41.470588235294116
8531,CT Catwalk,dexter,1,2,-1,100,32,68,T,84,24.285714285714285,-0.3571428571428571,0.3571428571428571,0.7142857142857142,35.714285714285715,11.428571428571427
8532,Catwalk T Aparments Peek,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8533,Catwalk T Aparments Peek,dexter,0,2,-2,0,200,-200,T,84,-71.42857142857143,-0.7142857142857142,0.0,0.7142857142857142,0.0,71.42857142857143
8534,CT Deep Catwalk Mid peek,dexter,1,3,-2,83,300,-217,CT,102,-63.8235294117647,-0.5882352941176471,0.29411764705882354,0.8823529411764706,24.41176470588235,88.23529411764707
8535,CT Deep Catwalk Mid peek,dexter,1,0,1,74,98,-24,T,84,-8.571428571428571,0.3571428571428571,0.3571428571428571,0.0,26.428571428571427,35.0
8536,Snipers Nest,dexter,1,1,0,100,100,0,CT,102,0.0,0.0,0.29411764705882354,0.29411764705882354,29.41176470588235,29.41176470588235
8537,Snipers Nest,dexter,0,1,-1,0,100,-100,T,84,-35.714285714285715,-0.3571428571428571,0.0,0.3571428571428571,0.0,35.714285714285715
8538,Top Mid Left Side,dexter,0,0,0,66,9,57,CT,102,16.764705882352942,0.0,0.0,0.0,19.411764705882355,2.647058823529412
8539,Top Mid Left Side,dexter,0,4,-4,1,357,-356,T,84,-127.14285714285714,-1.4285714285714284,0.0,1.4285714285714284,0.3571428571428571,127.5
8540,Ticketbooth ,dexter,5,2,3,464,200,264,CT,102,77.64705882352942,0.8823529411764706,1.4705882352941175,0.5882352941176471,136.47058823529412,58.8235294117647
8541,Ticketbooth ,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8542,Deep Jungle,dexter,3,1,2,216,106,110,CT,102,32.35294117647059,0.5882352941176471,0.8823529411764706,0.29411764705882354,63.529411764705884,31.176470588235297
8543,Deep Jungle,dexter,1,2,-1,146,216,-70,T,84,-25.0,-0.3571428571428571,0.3571428571428571,0.7142857142857142,52.142857142857146,77.14285714285715
8544,A Ramp,dexter,1,0,1,178,0,178,CT,102,52.35294117647059,0.29411764705882354,0.29411764705882354,0.0,52.35294117647059,0.0
8545,A Ramp,dexter,1,4,-3,175,471,-296,T,84,-105.71428571428571,-1.0714285714285714,0.3571428571428571,1.4285714285714284,62.50000000000001,168.2142857142857
8546,Left Side Platform,dexter,3,1,2,291,141,150,CT,102,44.117647058823536,0.5882352941176471,0.8823529411764706,0.29411764705882354,85.58823529411765,41.470588235294116
8547,Left Side Platform,dexter,1,2,-1,212,211,1,T,84,0.3571428571428571,-0.3571428571428571,0.3571428571428571,0.7142857142857142,75.71428571428571,75.35714285714286
8548,CT Outside Market,dexter,0,3,-3,0,300,-300,CT,102,-88.23529411764707,-0.8823529411764706,0.0,0.8823529411764706,0.0,88.23529411764707
8549,CT Outside Market,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8550,Catwalk Connector Peek,dexter,1,1,0,164,100,64,CT,102,18.823529411764707,0.0,0.29411764705882354,0.29411764705882354,48.23529411764706,29.41176470588235
8551,Catwalk Connector Peek,dexter,1,1,0,81,100,-19,T,84,-6.785714285714286,0.0,0.3571428571428571,0.3571428571428571,28.92857142857143,35.714285714285715
8552,Underneath B apps plat,dexter,0,0,0,105,122,-17,CT,102,-5.0,0.0,0.0,0.0,30.882352941176467,35.88235294117647
8553,Underneath B apps plat,dexter,1,1,0,189,133,56,T,84,20.0,0.0,0.3571428571428571,0.3571428571428571,67.5,47.5
8554,B Site Default Plant,dexter,1,1,0,144,100,44,CT,102,12.941176470588236,0.0,0.29411764705882354,0.29411764705882354,42.352941176470594,29.41176470588235
8555,B Site Default Plant,dexter,0,2,-2,0,225,-225,T,84,-80.35714285714285,-0.7142857142857142,0.0,0.7142857142857142,0.0,80.35714285714285
8556,Underpass,dexter,1,0,1,100,0,100,CT,102,29.41176470588235,0.29411764705882354,0.29411764705882354,0.0,29.41176470588235,0.0
8557,Underpass,dexter,1,2,-1,157,240,-83,T,84,-29.642857142857146,-0.3571428571428571,0.3571428571428571,0.7142857142857142,56.07142857142857,85.71428571428572
8558,B Bombsite Cross to Catwalk,dexter,0,1,-1,0,63,-63,CT,102,-18.529411764705884,-0.29411764705882354,0.0,0.29411764705882354,0.0,18.529411764705884
8559,B Bombsite Cross to Catwalk,dexter,1,1,0,92,60,32,T,84,11.428571428571427,0.0,0.3571428571428571,0.3571428571428571,32.85714285714286,21.42857142857143
8560,Back B Site Peeking Apps/Plat,dexter,0,0,0,4,0,4,CT,102,1.1764705882352942,0.0,0.0,0.0,1.1764705882352942,0.0
8561,Back B Site Peeking Apps/Plat,dexter,1,1,0,91,67,24,T,84,8.571428571428571,0.0,0.3571428571428571,0.3571428571428571,32.5,23.92857142857143
8562,Top Mid,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8563,Top Mid,dexter,2,1,1,173,199,-26,T,84,-9.285714285714286,0.3571428571428571,0.7142857142857142,0.3571428571428571,61.78571428571428,71.07142857142857
8564,market,dexter,1,1,0,130,175,-45,CT,102,-13.235294117647058,0.0,0.29411764705882354,0.29411764705882354,38.23529411764706,51.470588235294116
8565,market,dexter,0,2,-2,0,145,-145,T,84,-51.78571428571429,-0.7142857142857142,0.0,0.7142857142857142,0.0,51.78571428571429
8566,Triple Box,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8567,Triple Box,dexter,0,2,-2,69,148,-79,T,84,-28.214285714285715,-0.7142857142857142,0.0,0.7142857142857142,24.642857142857142,52.857142857142854
8568,Right Side Connector,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8569,Right Side Connector,dexter,1,1,0,100,13,87,T,84,31.071428571428573,0.0,0.3571428571428571,0.3571428571428571,35.714285714285715,4.642857142857143
8570,Bench,dexter,1,1,0,130,122,8,CT,102,2.3529411764705883,0.0,0.29411764705882354,0.29411764705882354,38.23529411764706,35.88235294117647
8571,Bench,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8572,Deep T Spawn T Ramp,dexter,1,0,1,67,27,40,CT,102,11.76470588235294,0.29411764705882354,0.29411764705882354,0.0,19.705882352941178,7.9411764705882355
8573,Deep T Spawn T Ramp,dexter,0,0,0,0,22,-22,T,84,-7.857142857142858,0.0,0.0,0.0,0.0,7.857142857142858
8574,Top Van,dexter,0,1,-1,57,157,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,16.764705882352942,46.1764705882353
8575,Top Van,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8576,Deep CT,dexter,3,1,2,194,152,42,CT,102,12.352941176470587,0.5882352941176471,0.8823529411764706,0.29411764705882354,57.05882352941176,44.705882352941174
8577,Deep CT,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8578,Ladder Room Catwalk Side,dexter,0,0,0,0,43,-43,CT,102,-12.647058823529411,0.0,0.0,0.0,0.0,12.647058823529411
8579,Ladder Room Catwalk Side,dexter,1,0,1,100,20,80,T,84,28.57142857142857,0.3571428571428571,0.3571428571428571,0.0,35.714285714285715,7.142857142857142
8580,Arch,dexter,0,2,-2,90,200,-110,CT,102,-32.35294117647059,-0.5882352941176471,0.0,0.5882352941176471,26.470588235294116,58.8235294117647
8581,Arch,dexter,0,0,0,0,70,-70,T,84,-25.0,0.0,0.0,0.0,0.0,25.0
8582,Close Market door,dexter,0,1,-1,0,94,-94,CT,102,-27.64705882352941,-0.29411764705882354,0.0,0.29411764705882354,0.0,27.64705882352941
8583,Close Market door,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8584,Close A Ramp,dexter,0,1,-1,34,100,-66,CT,102,-19.411764705882355,-0.29411764705882354,0.0,0.29411764705882354,10.0,29.41176470588235
8585,Close A Ramp,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8586,Connector behind box,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8587,Connector behind box,dexter,1,1,0,151,187,-36,T,84,-12.857142857142856,0.0,0.3571428571428571,0.3571428571428571,53.92857142857143,66.78571428571429
8588,Snipers Palace Peek,dexter,2,2,0,120,156,-36,CT,102,-10.588235294117649,0.0,0.5882352941176471,0.5882352941176471,35.294117647058826,45.882352941176464
8589,Snipers Palace Peek,dexter,1,0,1,100,0,100,T,84,35.714285714285715,0.3571428571428571,0.3571428571428571,0.0,35.714285714285715,0.0
8590,Bottom Connector,dexter,0,1,-1,52,100,-48,CT,102,-14.117647058823529,-0.29411764705882354,0.0,0.29411764705882354,15.294117647058822,29.41176470588235
8591,Bottom Connector,dexter,1,1,0,100,84,16,T,84,5.7142857142857135,0.0,0.3571428571428571,0.3571428571428571,35.714285714285715,30.0
8592,Close Right Market Window,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8593,Close Right Market Window,dexter,0,1,-1,0,81,-81,T,84,-28.92857142857143,-0.3571428571428571,0.0,0.3571428571428571,0.0,28.92857142857143
8594,Inside Market Doors,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8595,Inside Market Doors,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8596,Top Mid towards Apps,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8597,Top Mid towards Apps,dexter,1,1,0,100,101,-1,T,84,-0.3571428571428571,0.0,0.3571428571428571,0.3571428571428571,35.714285714285715,36.07142857142857
8598,Bench Closer to Tribox,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8599,Bench Closer to Tribox,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8600,Stairs Smoke Platform,dexter,1,1,0,94,73,21,CT,102,6.1764705882352935,0.0,0.29411764705882354,0.29411764705882354,27.64705882352941,21.47058823529412
8601,Stairs Smoke Platform,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8602,Murder Hole,dexter,0,1,-1,0,96,-96,CT,102,-28.235294117647058,-0.29411764705882354,0.0,0.29411764705882354,0.0,28.235294117647058
8603,Murder Hole,dexter,1,0,1,100,22,78,T,84,27.857142857142858,0.3571428571428571,0.3571428571428571,0.0,35.714285714285715,7.857142857142858
8604,Catwalk Plant B Site,dexter,1,0,1,60,0,60,CT,102,17.647058823529413,0.29411764705882354,0.29411764705882354,0.0,17.647058823529413,0.0
8605,Catwalk Plant B Site,dexter,1,1,0,99,81,18,T,84,6.428571428571428,0.0,0.3571428571428571,0.3571428571428571,35.35714285714286,28.92857142857143
8606,CT Spawn,dexter,1,1,0,56,100,-44,CT,102,-12.941176470588236,0.0,0.29411764705882354,0.29411764705882354,16.47058823529412,29.41176470588235
8607,CT Spawn,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8608,T Deep Apps Underpass/Apps Peek,dexter,0,1,-1,0,100,-100,CT,102,-29.41176470588235,-0.29411764705882354,0.0,0.29411764705882354,0.0,29.41176470588235
8609,T Deep Apps Underpass/Apps Peek,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8610,Stairs Palace Peek,dexter,1,1,0,71,100,-29,CT,102,-8.529411764705882,0.0,0.29411764705882354,0.29411764705882354,20.88235294117647,29.41176470588235
8611,Stairs Palace Peek,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8612,Top Mid Right Side,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8613,Top Mid Right Side,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8614,Left Side corner deep jungle,dexter,0,1,-1,47,100,-53,CT,102,-15.588235294117649,-0.29411764705882354,0.0,0.29411764705882354,13.823529411764705,29.41176470588235
8615,Left Side corner deep jungle,dexter,1,0,1,7,0,7,T,84,2.5,0.3571428571428571,0.3571428571428571,0.0,2.5,0.0
8616,Bench Closer To Jungle,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8617,Bench Closer To Jungle,dexter,0,1,-1,0,100,-100,T,84,-35.714285714285715,-0.3571428571428571,0.0,0.3571428571428571,0.0,35.714285714285715
8618,Deep Palace,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8619,Deep Palace,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8620,Ninja,dexter,0,1,-1,39,100,-61,CT,102,-17.941176470588236,-0.29411764705882354,0.0,0.29411764705882354,11.470588235294116,29.41176470588235
8621,Ninja,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8622,CT Left Side,dexter,1,0,1,171,0,171,CT,102,50.294117647058826,0.29411764705882354,0.29411764705882354,0.0,50.294117647058826,0.0
8623,CT Left Side,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8624,Right Side Platform,dexter,2,0,2,157,78,79,CT,102,23.235294117647058,0.5882352941176471,0.5882352941176471,0.0,46.1764705882353,22.941176470588232
8625,Right Side Platform,dexter,0,1,-1,0,48,-48,T,84,-17.142857142857142,-0.3571428571428571,0.0,0.3571428571428571,0.0,17.142857142857142
8626,Market Window Peek,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8627,Market Window Peek,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8628,Top Connector,dexter,0,0,0,0,0,0,CT,102,0.0,0.0,0.0,0.0,0.0,0.0
8629,Top Connector,dexter,1,1,0,93,189,-96,T,84,-34.285714285714285,0.0,0.3571428571428571,0.3571428571428571,33.214285714285715,67.5
8630,Sandwhich,dexter,0,1,-1,0,66,-66,CT,102,-19.411764705882355,-0.29411764705882354,0.0,0.29411764705882354,0.0,19.411764705882355
8631,Sandwhich,dexter,0,0,0,0,0,0,T,84,0.0,0.0,0.0,0.0,0.0,0.0
8632,Ticketbooth ,sjuush,7,6,1,802,772,30,CT,116,7.758620689655173,0.25862068965517243,1.810344827586207,1.5517241379310345,207.41379310344828,199.65517241379308
8633,Ticketbooth ,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8634,Default A,sjuush,0,3,-3,164,300,-136,CT,116,-35.172413793103445,-0.7758620689655172,0.0,0.7758620689655172,42.41379310344827,77.58620689655173
8635,Default A,sjuush,2,1,1,200,289,-89,T,85,-31.411764705882355,0.3529411764705882,0.7058823529411764,0.3529411764705882,70.58823529411765,102.0
8636,A Site,sjuush,5,3,2,457,347,110,CT,116,28.448275862068964,0.5172413793103449,1.293103448275862,0.7758620689655172,118.1896551724138,89.74137931034483
8637,A Site,sjuush,1,2,-1,71,237,-166,T,85,-58.588235294117645,-0.3529411764705882,0.3529411764705882,0.7058823529411764,25.058823529411764,83.6470588235294
8638,Top Balcony,sjuush,6,2,4,551,200,351,CT,116,90.77586206896552,1.0344827586206897,1.5517241379310345,0.5172413793103449,142.5,51.72413793103448
8639,Top Balcony,sjuush,1,0,1,240,71,169,T,85,59.64705882352941,0.3529411764705882,0.3529411764705882,0.0,84.70588235294119,25.058823529411764
8640,A Ramp,sjuush,2,4,-2,253,400,-147,CT,116,-38.01724137931034,-0.5172413793103449,0.5172413793103449,1.0344827586206897,65.43103448275862,103.44827586206895
8641,A Ramp,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8642,Back Left B Site From T's' Perspective,sjuush,0,3,-3,12,205,-193,CT,116,-49.91379310344827,-0.7758620689655172,0.0,0.7758620689655172,3.103448275862069,53.01724137931034
8643,Back Left B Site From T's' Perspective,sjuush,0,1,-1,0,53,-53,T,85,-18.705882352941178,-0.3529411764705882,0.0,0.3529411764705882,0.0,18.705882352941178
8644,Close A Ramp,sjuush,0,1,-1,44,100,-56,CT,116,-14.482758620689657,-0.25862068965517243,0.0,0.25862068965517243,11.379310344827585,25.86206896551724
8645,Close A Ramp,sjuush,1,1,0,99,166,-67,T,85,-23.64705882352941,0.0,0.3529411764705882,0.3529411764705882,34.94117647058824,58.588235294117645
8646,Back B Site Peeking Apps/Plat,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8647,Back B Site Peeking Apps/Plat,sjuush,1,3,-2,115,276,-161,T,85,-56.8235294117647,-0.7058823529411764,0.3529411764705882,1.0588235294117647,40.58823529411765,97.41176470588235
8648,T Palace Stairs Peek,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8649,T Palace Stairs Peek,sjuush,0,1,-1,26,123,-97,T,85,-34.23529411764706,-0.3529411764705882,0.0,0.3529411764705882,9.176470588235295,43.411764705882355
8650,Left Side Platform,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8651,Left Side Platform,sjuush,2,3,-1,250,262,-12,T,85,-4.235294117647059,-0.3529411764705882,0.7058823529411764,1.0588235294117647,88.23529411764707,92.47058823529412
8652,CT Deep Catwalk Mid peek,sjuush,0,1,-1,49,111,-62,CT,116,-16.034482758620687,-0.25862068965517243,0.0,0.25862068965517243,12.672413793103448,28.706896551724135
8653,CT Deep Catwalk Mid peek,sjuush,0,0,0,8,59,-51,T,85,-18.0,0.0,0.0,0.0,2.8235294117647056,20.823529411764707
8654,Tetris,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8655,Tetris,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8656,T Spawn A Ramp,sjuush,3,2,1,279,200,79,CT,116,20.43103448275862,0.25862068965517243,0.7758620689655172,0.5172413793103449,72.15517241379311,51.72413793103448
8657,T Spawn A Ramp,sjuush,0,0,0,0,6,-6,T,85,-2.1176470588235294,0.0,0.0,0.0,0.0,2.1176470588235294
8658,CT Side Apps,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8659,CT Side Apps,sjuush,0,4,-4,91,424,-333,T,85,-117.52941176470588,-1.4117647058823528,0.0,1.4117647058823528,32.11764705882353,149.64705882352942
8660,Triple Box,sjuush,1,0,1,25,95,-70,CT,116,-18.103448275862068,0.25862068965517243,0.25862068965517243,0.0,6.46551724137931,24.56896551724138
8661,Triple Box,sjuush,0,2,-2,27,88,-61,T,85,-21.529411764705884,-0.7058823529411764,0.0,0.7058823529411764,9.529411764705882,31.058823529411768
8662,B Bombsite Cross to Catwalk,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8663,B Bombsite Cross to Catwalk,sjuush,2,0,2,153,80,73,T,85,25.76470588235294,0.7058823529411764,0.7058823529411764,0.0,54.0,28.235294117647058
8664,Mid Close Connector,sjuush,0,2,-2,0,187,-187,CT,116,-48.36206896551724,-0.5172413793103449,0.0,0.5172413793103449,0.0,48.36206896551724
8665,Mid Close Connector,sjuush,0,1,-1,78,69,9,T,85,3.176470588235294,-0.3529411764705882,0.0,0.3529411764705882,27.52941176470588,24.352941176470587
8666,Bench,sjuush,1,2,-1,100,200,-100,CT,116,-25.86206896551724,-0.25862068965517243,0.25862068965517243,0.5172413793103449,25.86206896551724,51.72413793103448
8667,Bench,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8668,Catwalk T Aparments Peek,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8669,Catwalk T Aparments Peek,sjuush,0,1,-1,0,7,-7,T,85,-2.4705882352941178,-0.3529411764705882,0.0,0.3529411764705882,0.0,2.4705882352941178
8670,Deep Palace,sjuush,0,0,0,75,0,75,CT,116,19.396551724137932,0.0,0.0,0.0,19.396551724137932,0.0
8671,Deep Palace,sjuush,0,2,-2,124,200,-76,T,85,-26.823529411764707,-0.7058823529411764,0.0,0.7058823529411764,43.76470588235294,70.58823529411765
8672,Bottom Connector,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8673,Bottom Connector,sjuush,1,0,1,100,0,100,T,85,35.294117647058826,0.3529411764705882,0.3529411764705882,0.0,35.294117647058826,0.0
8674,Sandwhich,sjuush,0,0,0,7,0,7,CT,116,1.810344827586207,0.0,0.0,0.0,1.810344827586207,0.0
8675,Sandwhich,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8676,Deep Catwalk,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8677,Deep Catwalk,sjuush,0,0,0,0,102,-102,T,85,-36.0,0.0,0.0,0.0,0.0,36.0
8678,Right Side Connector,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8679,Right Side Connector,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8680,Stairs Palace Peek,sjuush,1,0,1,100,0,100,CT,116,25.86206896551724,0.25862068965517243,0.25862068965517243,0.0,25.86206896551724,0.0
8681,Stairs Palace Peek,sjuush,0,0,0,0,0,0,T,85,0.0,0.0,0.0,0.0,0.0,0.0
8682,Catwalk Plant B Site,sjuush,0,0,0,0,0,0,CT,116,0.0,0.0,0.0,0.0,0.0,0.0
8683,Catwalk Plant B Site,sjuush,1,2,-1,129,139,-10,T,85,-3.5294117647058822,-0.3529411764705882,0.3529411764705882,0.7058823529411764,45.529411764705884,49.05882352941176
